analysis_family,analysis_label,scheme,model_id,outcome,predictor_id,zone,band,n_source_features,source_channels,source_eeg_ids,moderator_id,n,n_w0,n_w1,x_mean_db,x_sd_db,beta_interaction,se_interaction,t_interaction,df_resid,p_raw,p_hc3,r2_full,r2_reduced,delta_r2,cohen_f2_interaction,slope_w0,se_slope_w0,ci95_low_slope_w0,ci95_high_slope_w0,p_slope_w0,slope_w1,se_slope_w1,ci95_low_slope_w1,ci95_high_slope_w1,p_slope_w1,design_rank,condition_number,status,p_FDR_block,hit_FDR_block_0_10,p_FDR_scheme_global,hit_FDR_scheme_global_0_10,p_FDR_aggregation_global_750,hit_FDR_aggregation_global_0_10,p_BY_aggregation_global_750,p_FDR_full_search_2670,hit_FDR_full_search_0_10,p_BY_full_search_2670
OC,Ojos cerrados,ZONE,BAI_Z_OCCIPITAL_W1,BAI,Z_OCCIPITAL,occipital,all_bands,8,O1 | O2,EEG33 | EEG34 | EEG35 | EEG36 | EEG37 | EEG38 | EEG39 | EEG40,W1,25,8,17,16.84359824516788,9.511652327593085,0.5030617683168649,0.5116797748353539,0.9831574220003868,21.0,0.3367223039304393,0.1327747994809742,0.455079712125879,0.4299978482290099,0.0250818638968691,0.046028500782601,-0.3463138956738801,0.460489706576677,-1.3039546648253246,0.6113268734775642,0.46036447239431,0.1567478726429847,0.2230816489819013,-0.3071758130844578,0.6206715583704272,0.4899915326006085,4,33.34111718928006,ok,0.521732734045224,False,0.6931554667945953,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_OCCIPITAL_ALPHA_W4,BAI,ZB_OCCIPITAL_ALPHA,occipital,alpha,2,O1 | O2,EEG35 | EEG39,W4,25,17,8,18.424597448260545,5.052775848091443,1.0761015346989924,1.0957433543446906,0.982074434156669,21.0,0.3372430766498216,0.1739934721900541,0.1285536116276739,0.088530560796751,0.0400230508309229,0.0459271521059113,-0.0424296177378831,0.5462869557288278,-1.1784955340656904,1.0936362985899242,0.9388265576848396,1.0336719169611093,0.9498547576293354,-0.9416591874853112,3.00900302140753,0.2888204852760005,4,11.6805012983492,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_PARIETAL_ALPHA_W4,BAI,ZB_PARIETAL_ALPHA,parietal,alpha,4,P3 | P4 | P7 | P8,EEG27 | EEG31 | EEG59 | EEG63,W4,25,17,8,18.674017938252018,5.097584198490498,1.0662689470534046,1.0887018988556787,0.9793947711252704,21.0,0.3385340231286264,0.16775550602064,0.1292652395873287,0.0894928074460664,0.0397724321412622,0.045676862747977,-0.0285833315746993,0.5405044049847164,-1.1526237753172122,1.0954571121678136,0.958325208586727,1.0376856154787053,0.9450538676520392,-0.9276614917039157,3.0030327226613265,0.2846274878807906,4,11.776335617952428,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,BAI_ZB_TEMPORAL_BETA_W1,BAI,ZB_TEMPORAL_BETA,temporal,beta,2,T7 | T8,EEG52 | EEG56,W1,25,8,17,10.185824845706325,10.10937608703711,0.403884660636408,0.4124260922997328,0.9792897883455992,21.0,0.3385846685032366,0.2268802036505935,0.454212028994497,0.4292874910091209,0.024924537985376,0.045667070931332,-0.2377326224808521,0.3468496308491391,-0.9590459168334068,0.4835806718717025,0.500584900094995,0.1661520381555558,0.2231381078826377,-0.297889060283516,0.6301931365946277,0.4647562826526353,4,33.17327799167767,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_PARIETAL_ALPHA_W5,MSPSS,ZB_PARIETAL_ALPHA,parietal,alpha,4,P3 | P4 | P7 | P8,EEG27 | EEG31 | EEG59 | EEG63,W5,25,11,14,18.674017938252018,5.097584198490498,0.7926618498164941,0.8103885135424971,0.978125721885527,21.0,0.3391465824326799,0.3573759421453575,0.2778559855673144,0.244956138386383,0.0328998471809313,0.0455585679911469,-0.3698227685629095,0.6624020975261586,-1.7473633413549634,1.0077178042291446,0.5825401001854016,0.4228390812535846,0.466854371377802,-0.5480377329353302,1.3937158954424995,0.3753593296546252,4,14.725293977165745,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE,BAI_Z_CENTRAL_W1,BAI,Z_CENTRAL,central,all_bands,8,C3 | C4,EEG17 | EEG18 | EEG19 | EEG20 | EEG21 | EEG22 | EEG23 | EEG24,W1,25,8,17,16.991450626930785,9.578137091582258,0.5008714514147674,0.5121425820987161,0.9779922016291624,21.0,0.3392110758503195,0.1329397881129977,0.4552741627565676,0.4304640085324794,0.0248101542240881,0.0455461307832196,-0.3413407304876305,0.4620368720812263,-1.3021990064424205,0.6195175454671595,0.4682217421403295,0.1595307209271369,0.220934273566001,-0.2999272531555713,0.6189886950098452,0.47821365043234,4,33.64188971726934,ok,0.521732734045224,False,0.6931554667945953,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE,BAI_Z_PARIETAL_W1,BAI,Z_PARIETAL,parietal,all_bands,16,P3 | P4 | P7 | P8,EEG25 | EEG26 | EEG27 | EEG28 | EEG29 | EEG30 | EEG31 | EEG32 | EEG57 | EEG58 | EEG59 | EEG60 | EEG61 | EEG62 | EEG63 | EEG64,W1,25,8,17,17.145720979247024,9.642280433611608,0.4909601647045349,0.5021738011737302,0.9776698098487304,21.0,0.3393668334349577,0.1375662696085636,0.4549888804389079,0.4301820957429155,0.0248067846959924,0.0455161074804671,-0.3340298801809055,0.4513140855046996,-1.2725889007170903,0.6045291403552795,0.4674173986996431,0.1569302845236294,0.2202138115794069,-0.3010294068371578,0.6148899758844166,0.4839203099678704,4,33.68865466801862,ok,0.521732734045224,False,0.6931554667945953,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_FRONTAL_THETA_W4,BAI,ZB_FRONTAL_THETA,frontal,theta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG2 | EEG6 | EEG10 | EEG14 | EEG42 | EEG46,W4,25,17,8,15.993578360955702,12.124199158858136,0.4202574428329236,0.4307371211911623,0.9756703617063276,21.0,0.3403339283766013,0.2386782710504765,0.1222382521518559,0.0824492011597669,0.0397890509920889,0.0453301264148646,-0.0720375039747897,0.237351515967726,-0.5656370026483758,0.4215619946987963,0.7644911476479552,0.3482199388581339,0.3594422421472917,-0.399281124291333,1.095721002007601,0.343681865329186,4,28.531043682301224,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_TEMPORAL_DELTA_W2,BAI,ZB_TEMPORAL_DELTA,temporal,delta,2,T7 | T8,EEG49 | EEG53,W2,25,18,7,19.86197313976645,13.695071436076708,0.5582964563156816,0.574106994915492,0.9724606410654556,21.0,0.341890366805744,0.8079444400364376,0.0621300570761871,0.0198955539912956,0.0422345030848915,0.045032366591497,-0.0218282472589696,0.1966486495961382,-0.4307815015061009,0.3871250069881616,0.9126694110620688,0.536468209056712,0.5393775581380007,-0.585228828382483,1.6581652464959071,0.3312509574024814,4,33.91068989416878,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_FRONTAL_BETA_W4,BAI,ZB_FRONTAL_BETA,frontal,beta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG4 | EEG8 | EEG12 | EEG16 | EEG44 | EEG48,W4,25,17,8,9.026447836441037,10.563593207509305,0.4799185562190289,0.4935705823753177,0.9723402758515548,21.0,0.3419488284669651,0.2056421557856668,0.124933099560865,0.0855365204530395,0.0393965791078255,0.0450212196211,-0.0582819445237947,0.2734867478272502,-0.6270287716548919,0.5104648826073024,0.8332987141704816,0.4216366116952342,0.4108733607198016,-0.4328213176874552,1.2760945410779236,0.3164752990271287,4,25.0122809211416,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE,BAI_Z_TEMPORAL_W1,BAI,Z_TEMPORAL,temporal,all_bands,8,T7 | T8,EEG49 | EEG50 | EEG51 | EEG52 | EEG53 | EEG54 | EEG55 | EEG56,W1,25,8,17,17.08676137812887,9.647145283650715,0.4900782791330667,0.5040277114111698,0.9723240767079102,21.0,0.3419566969520003,0.1386007164688106,0.4546547165692145,0.4301034248617352,0.0245512917074792,0.0450197195307645,-0.3351416418000443,0.4534719391111025,-1.2781881645710005,0.6079048809709118,0.4680533325340568,0.1549366373330223,0.2200162137416196,-0.3026121268286142,0.612485401494659,0.48904102201049,4,33.773017691862606,ok,0.521732734045224,False,0.6931554667945953,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_TEMPORAL_ALPHA_W5,MSPSS,ZB_TEMPORAL_ALPHA,temporal,alpha,2,T7 | T8,EEG51 | EEG55,W5,25,11,14,18.675382062980805,5.089654391770822,0.7813062453097539,0.8055674217621922,0.9698831211429,21.0,0.343143773527772,0.3682007160192726,0.2780384563608457,0.2456989361172852,0.0323395202435604,0.044793965175137,-0.3445200666467766,0.653461539299867,-1.7034677307718409,1.0144275974782873,0.6035644917641049,0.4367861786629772,0.471091167037161,-0.5429015344364228,1.4164738917623771,0.3643675968438505,4,14.633103292343208,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_FRONTAL_DELTA_W2,BAI,ZB_FRONTAL_DELTA,frontal,delta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG1 | EEG5 | EEG9 | EEG13 | EEG41 | EEG45,W2,25,18,7,19.964887563598847,13.704489015715016,0.5705135484393287,0.5890101519661447,0.9685971396841404,21.0,0.3437703020162699,0.8002626341655948,0.0620893021925537,0.0201878997421912,0.0419014024503624,0.0446752580478241,-0.01716253626855,0.1963862757322282,-0.4255701541957994,0.3912450816586994,0.9311881217881344,0.5533510121707786,0.5553065728255039,-0.6014722247454186,1.708174249086976,0.3303620731808772,4,34.38906453426507,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,BAI_ZB_CENTRAL_BETA_W3,BAI,ZB_CENTRAL_BETA,central,beta,2,C3 | C4,EEG20 | EEG24,W3,25,6,19,10.05936711409323,10.03028756571393,-0.6619932348109949,0.6836910872289484,-0.9682636605577286,21.0,0.3439329004753492,0.158947451696831,0.0484301423347549,0.0059477810830617,0.0424823612516932,0.0446445007788784,0.5713453161147827,0.6259171502195563,-0.7303206551343012,1.8730112873638665,0.3717019893085939,-0.0906479186962122,0.2750658536011537,-0.6626786760570087,0.4813828386645842,0.7450045589629593,4,40.7453949091018,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_PARIETAL_BETA_W2,MSPSS,ZB_PARIETAL_BETA,parietal,beta,4,P3 | P4 | P7 | P8,EEG28 | EEG32 | EEG60 | EEG64,W2,25,18,7,1.1117021144314434,5.207201183666695,-17.351058790752838,17.92662054222124,-0.9678934604482298,21.0,0.3441134651068478,0.6080045586428935,0.066686250637475,0.0250507798065986,0.0416354708308763,0.0446103690846881,-0.0229456789606816,0.4243538477341083,-0.905437815771995,0.8595464578506317,0.957388879697642,-17.37400446971352,17.92159724680537,-54.64400622380343,19.895997284376392,0.3433570934142039,4,57.00578280710232,ok,0.8881882820245798,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
